eid,mille_eest
66d878c5f2daf46b3144e8ab,"Sakala partisanide polgu weltweeblile Hans Jaani p KEEK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 juulil 1919 a. Rodowoe mõisa all"
66d878baf2daf46b3144e22e,"Sakala partisanide polgu weltweeblile Jaan Mardi p. TAMTIK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 23 septembril 1919 a. Andronowa küla all"
66d878c5f2daf46b3144e882,"Sakala partisanide polgu weltweeblile Peeter Tõnise p. MADISSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 mail 1919 Kleesino küla all"
66d8790cf2daf46b31451309,"Sanitar Aappo SEPPÄLÄ’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede Sanitaar-asutuste organiseerimisel ja korraldamisel"
66d87928f2daf46b31452446,"Santeri ALKIO’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti Wabaduswõitluses Soome abiwägede organiseerimisele ja korraldamisele suure hoole ja püsiwusega kaasa aidates"
66d8789bf2daf46b3144d03f,"Scouts pataljoni ülemale, alamkapten Friedrich Konradi p. PINKA’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 jaanuaril 1919 a. Piksaare jaama juures"
66d878b9f2daf46b3144e1d6,"Scouts polgu alamkaptenile Herbert Woldemari p. FREIBERG’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 juulil 1919 a. Wõdra küla waldamisel"
66d878caf2daf46b3144eba8,"Scouts polgu kapralile Alfred STERN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 2 augustil 1919 a. Borisoglebski ja Gorõinowa külade all"
66d878b8f2daf46b3144e0ef,"Scouts polgu kapralile August ROSENBERG’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 mail 1919 a. Wesjolkina külas"
66d878e9f2daf46b3144fd6d,"Scouts polgu kapralile Heinrich LUBERG’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 jaanuaril 1919 a. Piksare jaama waldamisel"
66d878e9f2daf46b3144fd69,"Scouts polgu kapralile Jaan WARE’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 jaanuaril 1919 a. Piksare jaama waldamisel"
66d878f2f2daf46b31450392,"Scouts polgu kapralile Jakob UNGER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 16 weebruaril 1919 a. raudsilla waldamisel"
66d878b9f2daf46b3144e14a,"Scouts polgu kapralile Johannes KATTAI’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 8 augustil 1919 a. Nowoloki küla all"
66d878e9f2daf46b3144fd98,"Scouts polgu kapralile Johannes KITS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 jaanuaril 1919 a. Piksare jaama waldamisel"
66d878e8f2daf46b3144fd3f,"Scouts polgu kapralile Johannes WINKLER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 jaanuaril 1919 a. Piksare jaama waldamisel"
66d878cbf2daf46b3144ebd8,"Scouts polgu kapralile Jüri KORK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 25 aprillil 1919 a. Rossolowa külas"
66d878e9f2daf46b3144fd6a,"Scouts polgu kapralile Peeter LAANE’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 jaanuaril 1919 a. Piksare jaama waldamisel"
66d878e9f2daf46b3144fd97,"Scouts polgu kapralile Tõnu LUIK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 jaanuaril 1919 a. Piksare jaama waldamisel"
66d878b6f2daf46b3144df87,"Scouts polgu leitnandile Adolf-Woldemar Johani p. LÜÜS’ile, hinnates wahwust, mis Teie ülesnäitanud Dubrowka lahingus 24 mail 1919 a"
66d878b6f2daf46b3144df8d,"Scouts polgu leitnandile Jakob Jüri p. REHE’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 märtsil 1919 a. Ruhja wäerinnal Pillandi talu all"
66d878b5f2daf46b3144df5b,"Scouts polgu leitnandile Woldemar ZUPSMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 13 augustil 1919 a. Tupitsõna ja Podsandna külade juures"
66d878b9f2daf46b3144e1a7,"Scouts polgu lipnikule Johannes KIPPUS’ele, hinnates wahwust, mis Teie ülesnäitanud lahingus 7 mail 1919 a. Prudistsche küla all"
66d878e9f2daf46b3144fd6b,"Scouts polgu nooremale alamohwitserile August KOERN’ale, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 jaanuaril 1919 a. Piksare jaama waldamisel"
66d878e9f2daf46b3144fd6c,"Scouts polgu nooremale alamohwitserile Nikolai RENNIT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 jaanuaril 1919 a. Piksare jaama waldamisel"
66d878cbf2daf46b3144ebd7,"Scouts polgu nooremale alamohwitserile Woldemar NAESTEM’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 29 juulil 1919 a. Jarzewa-Baschewa all"
66d878b9f2daf46b3144e1d3,"Scouts polgu ohwitseri asetäitja Hugo Mardi p. TIKKAR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 1 aprillil 1919 a. Richowa talu juures"
66d878b6f2daf46b3144df89,"Scouts polgu ohwitseri asetäitja Jaan Andrese p. TÕLLASSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 27 aprillil 1919 a. Rossolowa küla all"
66d878b5f2daf46b3144df5a,"Scouts polgu ohwitseri asetäitja Nikolai Johani p ANIMÄGI’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 weebruaril 1919 a. Mustajõe silla waldamisel"
66d878b9f2daf46b3144e1d1,"Scouts polgu ohwitseri asetäitjale Hans Hansu p. TAUTS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 19 juulil 1919 a. Wassilewa küla waldamisel"
66d878b9f2daf46b3144e1d2,"Scouts polgu ohwitseri asetäitjale Paul Johani p. ARRAS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 17 weebruaril 1919 Mustajõe raudteesilla waldamisel"
66d878cbf2daf46b3144ebd6,"Scouts polgu reamehele Alfred JOHANSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 25 aprillil 1919 a. Rossolowa külas"
66d878b8f2daf46b3144e11d,"Scouts polgu reamehele Alfred KOLWIK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 mail 1919 a. Wesjolkina külas"
66d878b9f2daf46b3144e149,"Scouts polgu reamehele Alfred PÕDER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 mail 1919 a. Wesjolkina külas"
66d878f1f2daf46b31450285,"Scouts polgu reamehele Anton TARRI’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 25 juulil 1919 a. Pohamowa küla all"
66d878b8f2daf46b3144e11f,"Scouts polgu reamehele August ALGUS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 mail 1919 a. Wesjolkina külas"
66d8792ff2daf46b314528a9,"Scouts polgu reamehele August LAURSON’ile, hinnates wahwust, mis Teie üles näidanud lahingus 23 augustil 1919 a. Gorjõnowa küla juures"
66d878f4f2daf46b31450473,"Scouts polgu reamehele August SEBERG’ele, hinnates wahwust, mis Teie ülesnäitanud lahingus 15 oktoobril 1919 a. Korkinowa külas"
66d878b9f2daf46b3144e178,"Scouts polgu reamehele Edgar ADAMSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 14 weebruaril 1919 a. Ustje küla juures"
66d878b8f2daf46b3144e11e,"Scouts polgu reamehele Edgar PHILIPS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 mail 1919 a. Wesjolkina külas"
66d878e9f2daf46b3144fd96,"Scouts polgu reamehele Edgar RESSAR’ele, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 jaanuaril 1919 a. Piksare jaama waldamisel"
66d878f1f2daf46b31450284,"Scouts polgu reamehele Ernst ANDERSON’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 23 aprillil 1919 a. Rossolowo küla all"
66d878f1f2daf46b31450283,"Scouts polgu reamehele Friedrich HÜWATO’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 oktoobril 1919 a. Krasnaja Gorka all"
66d878e9f2daf46b3144fd9b,"Scouts polgu reamehele Georg KÜTT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 jaanuaril 1919 a. Piksare jaama waldamisel"
66d878b8f2daf46b3144e0cc,"Scouts polgu reamehele Gustaw WÖÖRMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 juulil 1919 a. Wõdrika küla juures"
66d878b9f2daf46b3144e14c,"Scouts polgu reamehele Hans WASAR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 4 jaanuaril 1919 a. Karksi mõisas"
66d878b9f2daf46b3144e1a5,"Scouts polgu reamehele Jaak ROSSON’ile, hinnates wahwust, mis Teie ülesnäitanud luurekäigul Podsadne küla all"
66d878b9f2daf46b3144e17a,"Scouts polgu reamehele Jaan KÄEMER’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 8 augustil 1919 a. Gorainwa küla all"
66d878b9f2daf46b3144e14d,"Scouts polgu reamehele Jaan KUTSAR’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 4 jaanuaril 1919 a. Karksi mõisas"
66d878b9f2daf46b3144e177,"Scouts polgu reamehele Jakob MITT’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 12 augustil 1919 a. Strelkowo külas"
66d878b8f2daf46b3144e11c,"Scouts polgu reamehele Johannes ANNI’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 mail 1919 a. Wesjolkina külas"
66d878b8f2daf46b3144e0f0,"Scouts polgu reamehele Johannes KALBAS’ele, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 juulil 1919 a. Võdra küla juures"
66d878e9f2daf46b3144fd99,"Scouts polgu reamehele Johannes KÄRMAS’ele, hinnates wahwust, mis Teie ülesnäitanud lahingus 21 jaanuaril 1919 a. Piksare jaama waldamisel"
66d878b8f2daf46b3144e0f1,"Scouts polgu reamehele Märt PAROL’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 mail 1919 a. Wesjolkina külas"
66d878b8f2daf46b3144e0c4,"Scouts polgu reamehele Mihkel SÄNNIK’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 18 juulil 1919 a. Wõdrika küla juures"
66d878baf2daf46b3144e22a,"Scouts polgu reamehele Oskar KIKKAS’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 4 jaanuaril 1919 a. Karksi mõisas"
66d878f1f2daf46b31450287,"Scouts polgu reamehele Oswald LEPP’ale, hinnates wahwust, mis Teie ülesnäitanud lahingus 19 oktoobril 1919 a. Kandi küla all"
66d878b8f2daf46b3144e120,"Scouts polgu reamehele Otto KIWIMURD’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 mail 1919 a. Wesjolkina külas"
66d878b9f2daf46b3144e176,"Scouts polgu reamehele Peeter LAANE’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 22 detsembril 1919 a. Feodorowka küla all"
66d878b8f2daf46b3144e0f2,"Scouts polgu reamehele Wictor WILLMANN’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 24 mail 1919 a. Wesjolkina külas"
66d878b9f2daf46b3144e1a4,"Scouts polgu wanemale alamohwitserile Elmar KÖÖSEL’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 19 juulil 1919 a. Okladi küla all"
66d878caf2daf46b3144ebab,"Scouts polgu wanemale alamohwitserile Gustaw WALGE’le, hinnates wahwust, mis Teie ülesnäitanud lahingus 2 augustil 1919 a. Borisoglebski ja Goräinowa külade all"
66d878f2f2daf46b31450393,"Scouts polgu weltweeblile Jaak KITSING’ile, hinnates wahwust, mis Teie ülesnäitanud lahingus 16 weebruaril 1919 a. raud silla waldamisel"
66d87928f2daf46b31452445,"Senator Kyösti KALLIO’le, hinnates sõjalisi teenuseid, mis Teie ülesnäitanud Eesti wabaduswõitluses Soome abiwägede organiseerimisele ja korraldamisele suure hoole ja püsiwusega kaasa aidates"
66d87933f2daf46b31452af5,"Sergeant Fredrik BROCK’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87933f2daf46b31452b1f,"Sergeant Juho KARPPI’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87933f2daf46b31452b21,"Sergeant Martti PENNALA’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87933f2daf46b31452af2,"Sergeant Tiera PETRELIUS’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87937f2daf46b31452d67,"Sersant Alfred LARSSON’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87937f2daf46b31452d95,"Sersant Bertil EKBLOM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87937f2daf46b31452d93,"Sersant Eljas JOKINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87937f2daf46b31452d68,"Sersant Emil KULMALA’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87937f2daf46b31452d6a,"Sersant Waldemar OLSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87936f2daf46b31452ce1,"Sõdur A. AALTONEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87919f2daf46b31451af1,"Sõdur Aatto BROSTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87920f2daf46b31451f58,"Sõdur AHLQVIST’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e4b,"Sõdur AJO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87936f2daf46b31452ce2,"Sõdur Arwid LINDEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87934f2daf46b31452bd4,"Sõdur Axel GUSTAFSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d8791ff2daf46b31451f2d,"Sõdur BACKMANN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451ed3,"Sõdur BERGLUND’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e1c,"Sõdur BILKENROTH’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451df2,"Sõdur BORG’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87920f2daf46b31451f83,"Sõdur BORGENSTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87934f2daf46b31452ba5,"Sõdur E. NIKANDER’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87935f2daf46b31452c2d,"Sõdur Edgar SJÖSTRÖM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87935f2daf46b31452c2e,"Sõdur Edmund KIHLSTRÖM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87935f2daf46b31452c89,"Sõdur Einar DRAKE’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87934f2daf46b31452bd5,"Sõdur Einar GUSTAFSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87935f2daf46b31452c88,"Sõdur Eino HOLOPAINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d8791ff2daf46b31451ed2,"Sõdur EKMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e1b,"Sõdur ELFGREN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87934f2daf46b31452c01,"Sõdur Erik WIRTANEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87935f2daf46b31452c5b,"Sõdur Georg LINDSTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87935f2daf46b31452c2c,"Sõdur Georg SITINSKY’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d8791ff2daf46b31451ea5,"Sõdur GERMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87934f2daf46b31452bff,"Sõdur Guido LINDROOS’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87920f2daf46b31451f86,"Sõdur GUSTAFSSON’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87934f2daf46b31452bd1,"Sõdur Herman GUSTAFSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d8791ff2daf46b31451f00,"Sõdur HOLMBERG’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87933f2daf46b31452b20,"Sõdur J. OKSMAN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e1e,"Sõdur JÄRVINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451ea4,"Sõdur JÄRVINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87900f2daf46b31450c01,"Sõdur Johan BERGMANN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87935f2daf46b31452c5a,"Sõdur John LINDSTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87936f2daf46b31452cb6,"Sõdur Jussi HÄRKÖNEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87935f2daf46b31452c85,"Sõdur Kaarlo LAINE’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87934f2daf46b31452c02,"Sõdur Karl BERG’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d8791bf2daf46b31451c00,"Sõdur Karl DAHLMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451b79,"Sõdur Kasimir v. BONSDORFF’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87920f2daf46b31451f56,"Sõdur KOSKINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87920f2daf46b31451f57,"Sõdur KUWAJA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87936f2daf46b31452ce0,"Sõdur LÄHTEENMÄKI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e4a,"Sõdur LAITINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87936f2daf46b31452cb2,"Sõdur Lars BLOMKWIST’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87935f2daf46b31452c86,"Sõdur Lauri PESONEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87934f2daf46b31452bd6,"Sõdur Lauri SANDSTRÖM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e1f,"Sõdur LINDBERG’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e76,"Sõdur LINDGREN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e79,"Sõdur LINDMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451efc,"Sõdur LÖWSTRÖM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451ecf,"Sõdur LYCKMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87934f2daf46b31452bfe,"Sõdur Markus VECKSTRÖM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87934f2daf46b31452ba8,"Sõdur Matti PARVIAINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87920f2daf46b31451f85,"Sõdur MERTANIEMI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87920f2daf46b31451f59,"Sõdur NENONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87934f2daf46b31452ba4,"Sõdur Niemi HÄRMÄSTÄ’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87934f2daf46b31452ba7,"Sõdur Niemi HÄRMÄSTÄ’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87935f2daf46b31452c2b,"Sõdur Nils FORSBERG’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87920f2daf46b31451f88,"Sõdur NYMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e78,"Sõdur NYQVIST’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87936f2daf46b31452cb7,"Sõdur NYSTRÖM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87933f2daf46b31452b1d,"Sõdur Onni LAMPINEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87934f2daf46b31452c00,"Sõdur Otto PULKINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e75,"Sõdur PAAVOLA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451f2b,"Sõdur PAKKALA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87916f2daf46b3145195c,"Sõdur Pentti BÄCK’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451ea6,"Sõdur PETTERSSON’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451efe,"Sõdur PIHLAJARANTA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b3145184f,"Sõdur Risto BERANCE’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e4c,"Sõdur ROTH’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87920f2daf46b31451f5a,"Sõdur SALONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451efd,"Sõdur SCHERING’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451ed0,"Sõdur SILEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e49,"Sõdur SILFVERBERG’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e1d,"Sõdur SIPILÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451ed1,"Sõdur SKOG’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87920f2daf46b31451fb0,"Sõdur SÖDERBLOM’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87920f2daf46b31451f87,"Sõdur STENMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87934f2daf46b31452bd3,"Sõdur Swen LINDROOS’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451eff,"Sõdur TALLBERG’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451f2c,"Sõdur TALPO’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87937f2daf46b31452d96,"Sõdur Tauno OLSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d8791ff2daf46b31451ea2,"Sõdur TOIWONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87935f2daf46b31452c87,"Sõdur TUOMINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87935f2daf46b31452c5d,"Sõdur Uno FRIBOM’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87920f2daf46b31451fb1,"Sõdur UTMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ff2daf46b31451f2a,"Sõdur VALLART’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87935f2daf46b31452c2f,"Sõdur Valter JOHANSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87935f2daf46b31452c59,"Sõdur Valter JOHANSSON’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d8791ff2daf46b31451ea3,"Sõdur VASENIUS’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791ef2daf46b31451e48,"Sõdur VIAS’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451ba6,"Sõdur Wäinö BOMAN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87935f2daf46b31452c58,"Sõdur Wiljo KALEWA’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87920f2daf46b31451fb3,"Sõdur WILLBERG’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87937f2daf46b31452d94,"Sõdur William ÖSTERBERG’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87933f2daf46b31452af3,"Sõdur Yrjö NIKKILÄ’le, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87933f2daf46b31452af1,"Sõdur, abiturient Viljam JUUTILAINEN’ile, hinnates wahwust, mis Teie üles näidanud Eesti Wabadussõjas"
66d87918f2daf46b31451a3e,"Sõdurile Aarne PAJUNEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b314517c9,"Sõdurile Abel MARJANEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451ac8,"Sõdurile Alarik JOKIRANTA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87919f2daf46b31451ac7,"Sõdurile Albert ARONEN’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d8791af2daf46b31451ba9,"Sõdurile Aleksander KOCH’ile, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87913f2daf46b3145176d,"Sõdurile Aleksi PENTTILÄ’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87914f2daf46b314517ca,"Sõdurile Alfred SKIPPARI’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87917f2daf46b314519b6,"Sõdurile Anders HAIKOLA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
66d87915f2daf46b3145187b,"Sõdurile Anton FILPPULA’le, hinnates wahwust, mis Teie ülesnäitanud Eesti Wabadussõjas"
